#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Tadh-TriadG31281	10228.TriadP31281	6.35e-278	759.0	COG1236@1|root,KOG1361@2759|Eukaryota,38HCF@33154|Opisthokonta,3BB6K@33208|Metazoa	33208|Metazoa	L	protection from non-homologous end joining at telomere	DCLRE1A	GO:0000228,GO:0000715,GO:0000723,GO:0000726,GO:0000781,GO:0000784,GO:0001650,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0006139,GO:0006259,GO:0006281,GO:0006289,GO:0006302,GO:0006303,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0008409,GO:0009987,GO:0016043,GO:0016233,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0031848,GO:0031974,GO:0031981,GO:0032200,GO:0033554,GO:0034641,GO:0035312,GO:0036297,GO:0042592,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043247,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044452,GO:0044454,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0060249,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0098687,GO:0140097,GO:1901360,GO:1901363	-	ko:K15340	-	-	-	-	ko00000,ko03400	-	-	-	DRMBL,Lactamase_B_2
Tadh-TriadG13778	10228.TriadP13778	9.93e-136	384.0	COG0235@1|root,KOG3699@2759|Eukaryota,38BZP@33154|Opisthokonta,3B943@33208|Metazoa	33208|Metazoa	TZ	Adducin 3 (Gamma)	ADD1	GO:0000228,GO:0000793,GO:0000794,GO:0000902,GO:0001101,GO:0001701,GO:0001894,GO:0002262,GO:0002376,GO:0002520,GO:0003008,GO:0003013,GO:0003018,GO:0003674,GO:0003779,GO:0005080,GO:0005102,GO:0005198,GO:0005200,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005829,GO:0005856,GO:0005886,GO:0005903,GO:0005911,GO:0005912,GO:0005913,GO:0005938,GO:0006807,GO:0006810,GO:0006811,GO:0006884,GO:0006928,GO:0006950,GO:0006986,GO:0006996,GO:0007010,GO:0007015,GO:0007154,GO:0007155,GO:0007159,GO:0007165,GO:0007275,GO:0008015,GO:0008064,GO:0008092,GO:0008134,GO:0008150,GO:0008152,GO:0008290,GO:0008361,GO:0009653,GO:0009790,GO:0009792,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010639,GO:0010720,GO:0014069,GO:0015629,GO:0016020,GO:0016043,GO:0016477,GO:0016604,GO:0019229,GO:0019538,GO:0019725,GO:0019899,GO:0019900,GO:0019901,GO:0020027,GO:0022603,GO:0022607,GO:0022610,GO:0023052,GO:0030029,GO:0030036,GO:0030054,GO:0030097,GO:0030099,GO:0030100,GO:0030154,GO:0030218,GO:0030425,GO:0030507,GO:0030832,GO:0030833,GO:0030834,GO:0030835,GO:0030837,GO:0030856,GO:0030858,GO:0030968,GO:0031333,GO:0031410,GO:0031974,GO:0031981,GO:0031982,GO:0032092,GO:0032271,GO:0032272,GO:0032279,GO:0032501,GO:0032502,GO:0032526,GO:0032535,GO:0032879,GO:0032956,GO:0032970,GO:0032989,GO:0032991,GO:0033043,GO:0033554,GO:0033993,GO:0034101,GO:0034620,GO:0034976,GO:0035150,GO:0035264,GO:0035296,GO:0035966,GO:0035967,GO:0036477,GO:0036498,GO:0040007,GO:0040011,GO:0042221,GO:0042493,GO:0042592,GO:0042608,GO:0042802,GO:0042803,GO:0042995,GO:0043005,GO:0043009,GO:0043170,GO:0043197,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043242,GO:0043244,GO:0043254,GO:0043393,GO:0043933,GO:0044057,GO:0044085,GO:0044087,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044309,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044451,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045202,GO:0045595,GO:0045597,GO:0045601,GO:0045603,GO:0045765,GO:0045766,GO:0045807,GO:0045907,GO:0046982,GO:0046983,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048589,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0048871,GO:0048872,GO:0048873,GO:0050789,GO:0050793,GO:0050794,GO:0050880,GO:0050896,GO:0050900,GO:0050901,GO:0051015,GO:0051016,GO:0051017,GO:0051049,GO:0051050,GO:0051094,GO:0051098,GO:0051099,GO:0051128,GO:0051129,GO:0051130,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051493,GO:0051494,GO:0051592,GO:0051674,GO:0051693,GO:0051716,GO:0055085,GO:0060249,GO:0060284,GO:0060627,GO:0061572,GO:0061756,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070161,GO:0070887,GO:0071229,GO:0071241,GO:0071248,GO:0071277,GO:0071300,GO:0071310,GO:0071396,GO:0071704,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0097447,GO:0097458,GO:0097708,GO:0097746,GO:0098589,GO:0098590,GO:0098609,GO:0098794,GO:0098805,GO:0098857,GO:0098862,GO:0098984,GO:0099568,GO:0099572,GO:0110053,GO:0120025,GO:0120038,GO:1901342,GO:1901550,GO:1901552,GO:1901564,GO:1901700,GO:1901701,GO:1901879,GO:1901880,GO:1902903,GO:1902904,GO:1903140,GO:1903142,GO:1903391,GO:1903393,GO:1903522,GO:1903524,GO:1904018,GO:2000026	-	ko:K18622	-	-	-	-	ko00000,ko04812	-	-	-	Aldolase_II
Tadh-TriadG60782	10228.TriadP60782	0.0	1008.0	COG3525@1|root,KOG2499@2759|Eukaryota,38D1Y@33154|Opisthokonta,3BBUY@33208|Metazoa	33208|Metazoa	G	N-acetyl-beta-D-galactosaminidase activity	-	GO:0003674,GO:0003824,GO:0004553,GO:0004563,GO:0005975,GO:0008150,GO:0008152,GO:0015929,GO:0016787,GO:0016798,GO:0044238,GO:0071704	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	Glyco_hydro_20,Glycohydro_20b2
Tadh-TriadG36582	10228.TriadP36582	0.0	1060.0	COG3525@1|root,KOG2499@2759|Eukaryota,38D1Y@33154|Opisthokonta,3BBUY@33208|Metazoa	33208|Metazoa	G	N-acetyl-beta-D-galactosaminidase activity	-	GO:0003674,GO:0003824,GO:0004553,GO:0004563,GO:0005975,GO:0008150,GO:0008152,GO:0015929,GO:0016787,GO:0016798,GO:0044238,GO:0071704	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	Glyco_hydro_20,Glycohydro_20b2
Tadh-TriadG36585	10228.TriadP36585	3.65e-251	690.0	COG5148@1|root,KOG2884@2759|Eukaryota,39J81@33154|Opisthokonta,3CNWD@33208|Metazoa	33208|Metazoa	O	proteasome assembly	PSMD4	GO:0000003,GO:0000502,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005838,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0007276,GO:0007283,GO:0008134,GO:0008150,GO:0008152,GO:0008540,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016043,GO:0016579,GO:0019538,GO:0019941,GO:0019953,GO:0022414,GO:0022607,GO:0022624,GO:0030163,GO:0031593,GO:0031974,GO:0031981,GO:0032501,GO:0032504,GO:0032991,GO:0034622,GO:0036211,GO:0042802,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043248,GO:0043412,GO:0043632,GO:0043687,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0048232,GO:0048609,GO:0051603,GO:0051704,GO:0065003,GO:0070013,GO:0070646,GO:0070647,GO:0071704,GO:0071840,GO:0140030,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1905368,GO:1905369	-	ko:K03029	ko03050,ko05169,map03050,map05169	M00341	-	-	ko00000,ko00001,ko00002,ko03051	-	-	-	UIM,VWA_2
Tadh-TriadG31338	10228.TriadP31338	0.0	1499.0	COG2940@1|root,KOG1081@2759|Eukaryota,38BYD@33154|Opisthokonta,3BB08@33208|Metazoa	33208|Metazoa	K	histone H3-K36 methylation	NSD1	GO:0000003,GO:0000018,GO:0000122,GO:0000228,GO:0000414,GO:0000726,GO:0000775,GO:0000785,GO:0000792,GO:0000803,GO:0000805,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000987,GO:0001012,GO:0001067,GO:0001501,GO:0001702,GO:0001932,GO:0002637,GO:0002639,GO:0002682,GO:0002684,GO:0002694,GO:0002696,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002703,GO:0002705,GO:0002706,GO:0002708,GO:0002712,GO:0002714,GO:0002819,GO:0002821,GO:0002822,GO:0002824,GO:0002889,GO:0002891,GO:0003006,GO:0003007,GO:0003149,GO:0003205,GO:0003206,GO:0003209,GO:0003230,GO:0003231,GO:0003279,GO:0003281,GO:0003283,GO:0003284,GO:0003285,GO:0003289,GO:0003290,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0003700,GO:0003712,GO:0003714,GO:0003824,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005700,GO:0005721,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006282,GO:0006302,GO:0006303,GO:0006325,GO:0006355,GO:0006357,GO:0006464,GO:0006479,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007275,GO:0007369,GO:0007507,GO:0007530,GO:0008134,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008213,GO:0008270,GO:0008276,GO:0008757,GO:0009653,GO:0009790,GO:0009887,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010452,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016043,GO:0016278,GO:0016279,GO:0016458,GO:0016569,GO:0016570,GO:0016571,GO:0016740,GO:0016741,GO:0018022,GO:0018024,GO:0018193,GO:0018205,GO:0018992,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0022414,GO:0030331,GO:0030849,GO:0031056,GO:0031060,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031399,GO:0031490,GO:0031974,GO:0031981,GO:0032259,GO:0032268,GO:0032501,GO:0032502,GO:0032879,GO:0032880,GO:0032991,GO:0033043,GO:0033044,GO:0033135,GO:0033554,GO:0034641,GO:0034708,GO:0034770,GO:0034968,GO:0035097,GO:0035257,GO:0035258,GO:0036211,GO:0040029,GO:0042054,GO:0042325,GO:0042799,GO:0042800,GO:0042974,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043414,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0045191,GO:0045830,GO:0045892,GO:0045893,GO:0045911,GO:0045934,GO:0045935,GO:0046483,GO:0046872,GO:0046914,GO:0046965,GO:0046966,GO:0046975,GO:0046976,GO:0048296,GO:0048298,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048598,GO:0048731,GO:0048856,GO:0050681,GO:0050776,GO:0050778,GO:0050789,GO:0050793,GO:0050794,GO:0050864,GO:0050865,GO:0050867,GO:0050871,GO:0050896,GO:0051052,GO:0051054,GO:0051094,GO:0051098,GO:0051101,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051239,GO:0051240,GO:0051246,GO:0051249,GO:0051251,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0051427,GO:0051568,GO:0051716,GO:0060255,GO:0060348,GO:0060411,GO:0060412,GO:0060413,GO:0065007,GO:0065009,GO:0070013,GO:0070201,GO:0070734,GO:0071704,GO:0071840,GO:0072359,GO:0080090,GO:0080134,GO:0080135,GO:0090304,GO:0097159,GO:0098687,GO:0140096,GO:0140110,GO:1901360,GO:1901363,GO:1901564,GO:1902275,GO:1902494,GO:1902679,GO:1902680,GO:1903025,GO:1903506,GO:1903507,GO:1903508,GO:1990234,GO:1990837,GO:2000026,GO:2000112,GO:2000113,GO:2000677,GO:2000779,GO:2001020,GO:2001032,GO:2001141	2.1.1.43	ko:K07117,ko:K11424,ko:K11425,ko:K15588	ko00310,ko05202,map00310,map05202	-	R03875,R03938,R04866,R04867	RC00003,RC00060,RC00181,RC00496	ko00000,ko00001,ko01000,ko03036	-	-	-	HMG_box,PWWP,SET
Tadh-TriadG60786	10228.TriadP60786	1.11e-301	822.0	COG0459@1|root,KOG0364@2759|Eukaryota	2759|Eukaryota	O	unfolded protein binding	-	-	-	ko:K19401	-	-	-	-	ko00000,ko03036	-	-	-	Cpn60_TCP1
Tadh-TriadG60787	10228.TriadP60787	0.0	1471.0	28K79@1|root,2QSMV@2759|Eukaryota,39Y12@33154|Opisthokonta,3BMJK@33208|Metazoa	33208|Metazoa	S	TIR domain	-	-	-	-	-	-	-	-	-	-	-	-	TIR_2
Tadh-TriadG31423	10228.TriadP31423	9.92e-144	407.0	28N8I@1|root,2QUTT@2759|Eukaryota,38FGB@33154|Opisthokonta,3BAMI@33208|Metazoa	33208|Metazoa	S	Vesicle transport protein	BNIP1	GO:0003674,GO:0005484,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005739,GO:0005783,GO:0005789,GO:0006810,GO:0006890,GO:0006915,GO:0006996,GO:0007029,GO:0008150,GO:0008219,GO:0009987,GO:0010256,GO:0010941,GO:0012501,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016192,GO:0016320,GO:0030176,GO:0031201,GO:0031224,GO:0031227,GO:0031967,GO:0031975,GO:0031984,GO:0032991,GO:0042175,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0048193,GO:0048284,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051179,GO:0051234,GO:0060548,GO:0061024,GO:0061025,GO:0065007,GO:0071840,GO:0090174,GO:0097194,GO:0098796,GO:0098827	-	ko:K08497	ko04130,map04130	-	-	-	ko00000,ko00001,ko04131	-	-	-	Sec20
Tadh-TriadG50939	10228.TriadP50939	6.11e-296	807.0	COG5026@1|root,KOG1369@2759|Eukaryota,38DFC@33154|Opisthokonta,3BD1K@33208|Metazoa	33208|Metazoa	G	glucokinase activity	GCK	GO:0000166,GO:0000271,GO:0000287,GO:0001678,GO:0001817,GO:0001819,GO:0002682,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002718,GO:0002720,GO:0002739,GO:0002741,GO:0002791,GO:0002793,GO:0002931,GO:0003674,GO:0003824,GO:0004340,GO:0004396,GO:0004672,GO:0005488,GO:0005515,GO:0005524,GO:0005536,GO:0005539,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005829,GO:0005886,GO:0005901,GO:0005929,GO:0005938,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0005979,GO:0005996,GO:0006003,GO:0006006,GO:0006007,GO:0006073,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006109,GO:0006110,GO:0006111,GO:0006112,GO:0006139,GO:0006140,GO:0006163,GO:0006164,GO:0006165,GO:0006464,GO:0006468,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006735,GO:0006739,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006839,GO:0006873,GO:0006874,GO:0006875,GO:0006915,GO:0006950,GO:0006996,GO:0007005,GO:0007006,GO:0007154,GO:0007165,GO:0007204,GO:0007275,GO:0007589,GO:0007595,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008219,GO:0008637,GO:0008865,GO:0009056,GO:0009058,GO:0009059,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009250,GO:0009259,GO:0009260,GO:0009267,GO:0009435,GO:0009593,GO:0009605,GO:0009719,GO:0009725,GO:0009730,GO:0009732,GO:0009743,GO:0009746,GO:0009749,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010359,GO:0010506,GO:0010508,GO:0010556,GO:0010557,GO:0010562,GO:0010604,GO:0010638,GO:0010646,GO:0010647,GO:0010648,GO:0010675,GO:0010676,GO:0010677,GO:0010817,GO:0010821,GO:0010822,GO:0010827,GO:0010906,GO:0010907,GO:0010941,GO:0010959,GO:0010962,GO:0012501,GO:0012505,GO:0014060,GO:0015980,GO:0016020,GO:0016043,GO:0016051,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0017144,GO:0018105,GO:0018107,GO:0018108,GO:0018130,GO:0018193,GO:0018209,GO:0018210,GO:0018212,GO:0019158,GO:0019200,GO:0019219,GO:0019220,GO:0019222,GO:0019318,GO:0019320,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019538,GO:0019637,GO:0019674,GO:0019693,GO:0019725,GO:0019752,GO:0019867,GO:0019899,GO:0019902,GO:0019903,GO:0019932,GO:0022603,GO:0022898,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030001,GO:0030003,GO:0030141,GO:0030246,GO:0030554,GO:0030808,GO:0030810,GO:0030811,GO:0030813,GO:0030879,GO:0031016,GO:0031018,GO:0031090,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031329,GO:0031331,GO:0031410,GO:0031514,GO:0031667,GO:0031668,GO:0031669,GO:0031966,GO:0031967,GO:0031968,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0032024,GO:0032409,GO:0032412,GO:0032501,GO:0032502,GO:0032507,GO:0032553,GO:0032555,GO:0032559,GO:0032651,GO:0032652,GO:0032731,GO:0032732,GO:0032787,GO:0032811,GO:0032868,GO:0032869,GO:0032870,GO:0032879,GO:0032880,GO:0032881,GO:0032885,GO:0032991,GO:0033036,GO:0033043,GO:0033365,GO:0033500,GO:0033554,GO:0033604,GO:0033692,GO:0034097,GO:0034284,GO:0034287,GO:0034404,GO:0034613,GO:0034637,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0034762,GO:0034765,GO:0035270,GO:0035556,GO:0035639,GO:0035795,GO:0036094,GO:0036126,GO:0036211,GO:0042149,GO:0042221,GO:0042325,GO:0042327,GO:0042592,GO:0042593,GO:0042594,GO:0042802,GO:0042803,GO:0042834,GO:0042866,GO:0042981,GO:0042995,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043255,GO:0043266,GO:0043269,GO:0043412,GO:0043434,GO:0043436,GO:0043467,GO:0043470,GO:0043531,GO:0044042,GO:0044070,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044267,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044320,GO:0044321,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044429,GO:0044441,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044463,GO:0044464,GO:0044853,GO:0044877,GO:0045121,GO:0045178,GO:0045180,GO:0045184,GO:0045185,GO:0045721,GO:0045725,GO:0045765,GO:0045766,GO:0045821,GO:0045912,GO:0045913,GO:0045935,GO:0045937,GO:0045981,GO:0046031,GO:0046034,GO:0046324,GO:0046365,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046777,GO:0046835,GO:0046872,GO:0046883,GO:0046887,GO:0046888,GO:0046902,GO:0046903,GO:0046939,GO:0046983,GO:0048029,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048731,GO:0048732,GO:0048856,GO:0048878,GO:0050433,GO:0050704,GO:0050706,GO:0050707,GO:0050708,GO:0050714,GO:0050715,GO:0050716,GO:0050718,GO:0050776,GO:0050778,GO:0050789,GO:0050793,GO:0050794,GO:0050796,GO:0050801,GO:0050878,GO:0050896,GO:0051046,GO:0051047,GO:0051048,GO:0051049,GO:0051050,GO:0051051,GO:0051094,GO:0051128,GO:0051130,GO:0051156,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051186,GO:0051188,GO:0051193,GO:0051194,GO:0051196,GO:0051197,GO:0051222,GO:0051223,GO:0051234,GO:0051235,GO:0051239,GO:0051240,GO:0051480,GO:0051594,GO:0051606,GO:0051641,GO:0051651,GO:0051716,GO:0051952,GO:0051953,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055086,GO:0055088,GO:0055114,GO:0060255,GO:0060548,GO:0061024,GO:0061615,GO:0061620,GO:0061621,GO:0061718,GO:0062012,GO:0062013,GO:0062014,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070201,GO:0070509,GO:0070585,GO:0070727,GO:0070838,GO:0070873,GO:0070875,GO:0070887,GO:0071310,GO:0071345,GO:0071375,GO:0071417,GO:0071495,GO:0071496,GO:0071704,GO:0071840,GO:0071944,GO:0072330,GO:0072503,GO:0072507,GO:0072511,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0072594,GO:0072595,GO:0072655,GO:0072656,GO:0080090,GO:0090087,GO:0090276,GO:0090277,GO:0090407,GO:0090559,GO:0097159,GO:0097223,GO:0097228,GO:0097367,GO:0097708,GO:0097729,GO:0098588,GO:0098589,GO:0098590,GO:0098771,GO:0098780,GO:0098805,GO:0098857,GO:0099503,GO:0099568,GO:0099738,GO:0120025,GO:0120038,GO:0140096,GO:1900371,GO:1900373,GO:1900542,GO:1900544,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901342,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1903146,GO:1903530,GO:1903531,GO:1903532,GO:1903578,GO:1903580,GO:1903599,GO:1903959,GO:1904018,GO:1904923,GO:1904925,GO:1904951,GO:1905709,GO:1990823,GO:1990830,GO:2000026,GO:2000112,GO:2000377,GO:2000378,GO:2001169,GO:2001171	2.7.1.1,2.7.1.2	ko:K00844,ko:K12407	ko00010,ko00051,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04910,ko04911,ko04917,ko04922,ko04930,ko04950,ko04973,ko05230,map00010,map00051,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200,map04066,map04910,map04911,map04917,map04922,map04930,map04950,map04973,map05230	M00001,M00549	R00299,R00760,R00867,R01326,R01600,R01786,R01961,R03920	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko04131	-	-	-	Hexokinase_1,Hexokinase_2
Tadh-TriadG60790	10228.TriadP60790	0.0	3055.0	2C6EK@1|root,2QS2Z@2759|Eukaryota,38GQR@33154|Opisthokonta,3BDJD@33208|Metazoa	2759|Eukaryota	S	Cilia and flagella associated protein 46	CFAP46	GO:0000226,GO:0001539,GO:0001578,GO:0003341,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005929,GO:0005930,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0032838,GO:0035082,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044782,GO:0048870,GO:0051179,GO:0051674,GO:0060271,GO:0060285,GO:0060294,GO:0070925,GO:0071840,GO:0097014,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038	-	ko:K18626	-	-	-	-	ko00000,ko04812	-	-	-	Peptidase_C50
Tadh-TriadG60791	10228.TriadP60791	0.0	905.0	2C6EK@1|root,2QS2Z@2759|Eukaryota,38GQR@33154|Opisthokonta,3BDJD@33208|Metazoa	33208|Metazoa	S	Cilia and flagella associated protein 46	-	-	-	-	-	-	-	-	-	-	-	-	-
Tadh-TriadG60792	10228.TriadP60792	0.0	1045.0	2C6EK@1|root,2QS2Z@2759|Eukaryota,38GQR@33154|Opisthokonta,3BDJD@33208|Metazoa	33208|Metazoa	S	Cilia and flagella associated protein 46	CFAP46	GO:0000226,GO:0001539,GO:0001578,GO:0003341,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005929,GO:0005930,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0032838,GO:0035082,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044782,GO:0048870,GO:0051179,GO:0051674,GO:0060271,GO:0060285,GO:0060294,GO:0070925,GO:0071840,GO:0097014,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038	-	ko:K18626	-	-	-	-	ko00000,ko04812	-	-	-	Peptidase_C50
